UserId;DeviceModel;Browser;OS;UserAgent;IP;IPCountry ;Site;HourId
29334872;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.5";52.23.63.184;United States;c.com;14
23617278;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.8";52.23.63.187;United States;c.com;16
29334872;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.5";52.23.63.184;United States;c.com;13
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;13
24593924;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.4";52.23.63.183;United States;c.com;5
12552725;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.9";52.23.63.188;United States;c.com;13
25145477;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.11";52.23.63.190;United States;c.com;22
24593924;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.4";52.23.63.183;United States;c.com;12
24593924;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.4";52.23.63.183;United States;c.com;15
26464037;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";52.23.63.180;United States;c.com;1
23617278;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.8";52.23.63.187;United States;c.com;20
17708520;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.10";52.23.63.189;United States;c.com;22
28475726;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.13";52.23.63.192;United States;c.com;8
26464037;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";52.23.63.180;United States;c.com;0
24593924;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.4";52.23.63.183;United States;c.com;17
23617278;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.8";52.23.63.187;United States;c.com;0
29334872;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.5";52.23.63.184;United States;c.com;12
24593924;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.4";52.23.63.183;United States;c.com;7
25145477;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.11";52.23.63.190;United States;c.com;0
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;7
28721562;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.6";52.23.63.185;United States;c.com;3
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;12
17708520;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.10";52.23.63.189;United States;c.com;11
20170333;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.2";52.23.63.181;United States;c.com;5
29375178;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.14";52.23.63.193;United States;c.com;4
26464037;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";52.23.63.180;United States;c.com;17
25145477;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.11";52.23.63.190;United States;c.com;16
25145477;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.11";52.23.63.190;United States;c.com;12
26464037;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";52.23.63.180;United States;c.com;22
25145477;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.11";52.23.63.190;United States;c.com;4
26464037;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";52.23.63.180;United States;c.com;16
29334872;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.5";52.23.63.184;United States;c.com;2
23617278;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.8";52.23.63.187;United States;c.com;18
25145477;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.11";52.23.63.190;United States;c.com;15
21613680;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.7";52.23.63.186;United States;c.com;3
21613680;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.7";52.23.63.186;United States;c.com;22
23617278;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.8";52.23.63.187;United States;c.com;3
28721562;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.6";52.23.63.185;United States;c.com;8
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;14
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;10
28475726;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.13";52.23.63.192;United States;c.com;14
23617278;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.8";52.23.63.187;United States;c.com;0
24593924;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.4";52.23.63.183;United States;c.com;20
29334872;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.5";52.23.63.184;United States;c.com;19
25145477;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.11";52.23.63.190;United States;c.com;23
29375178;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.14";52.23.63.193;United States;c.com;18
29350031;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.12";52.23.63.191;United States;c.com;14
24593924;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.4";52.23.63.183;United States;c.com;19
26464037;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";52.23.63.180;United States;c.com;9
28475726;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.13";52.23.63.192;United States;c.com;3
29375178;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.14";52.23.63.193;United States;c.com;8
12552725;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.9";52.23.63.188;United States;c.com;5
17708520;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.10";52.23.63.189;United States;c.com;14
20170333;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.2";52.23.63.181;United States;c.com;4
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;7
17708520;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.10";52.23.63.189;United States;c.com;12
21613680;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.7";52.23.63.186;United States;c.com;0
29375178;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.14";52.23.63.193;United States;c.com;7
24593924;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.4";52.23.63.183;United States;c.com;14
28721562;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.6";52.23.63.185;United States;c.com;6
29375178;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.14";52.23.63.193;United States;c.com;3
24593924;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.4";52.23.63.183;United States;c.com;4
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;12
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;6
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;1
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;23
25145477;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.11";52.23.63.190;United States;c.com;9
21613680;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.7";52.23.63.186;United States;c.com;12
29375178;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.14";52.23.63.193;United States;c.com;11
26464037;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";52.23.63.180;United States;c.com;7
29375178;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.14";52.23.63.193;United States;c.com;7
29350031;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.12";52.23.63.191;United States;c.com;19
26464037;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.1";52.23.63.180;United States;c.com;7
21613680;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.7";52.23.63.186;United States;c.com;5
24593924;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.4";52.23.63.183;United States;c.com;11
17708520;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.10";52.23.63.189;United States;c.com;10
17708520;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.10";52.23.63.189;United States;c.com;4
28475726;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.13";52.23.63.192;United States;c.com;19
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;17
28721562;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.6";52.23.63.185;United States;c.com;22
28475726;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.13";52.23.63.192;United States;c.com;15
17708520;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.10";52.23.63.189;United States;c.com;14
17708520;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.10";52.23.63.189;United States;c.com;0
17708520;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.10";52.23.63.189;United States;c.com;10
23617278;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.8";52.23.63.187;United States;c.com;10
21613680;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.7";52.23.63.186;United States;c.com;18
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;8
29375178;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.14";52.23.63.193;United States;c.com;8
20170333;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.2";52.23.63.181;United States;c.com;11
17708520;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.10";52.23.63.189;United States;c.com;2
29334872;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.5";52.23.63.184;United States;c.com;14
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;22
28721562;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.6";52.23.63.185;United States;c.com;0
23617278;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.8";52.23.63.187;United States;c.com;9
12552725;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.9";52.23.63.188;United States;c.com;3
25145477;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.11";52.23.63.190;United States;c.com;15
21613680;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.7";52.23.63.186;United States;c.com;20
28475726;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.13";52.23.63.192;United States;c.com;2
29350031;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.12";52.23.63.191;United States;c.com;6
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;19
28721562;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.6";52.23.63.185;United States;c.com;19
25145477;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.11";52.23.63.190;United States;c.com;12
25145477;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.11";52.23.63.190;United States;c.com;0
20293837;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.3";52.23.63.182;United States;c.com;2
21613680;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.7";52.23.63.186;United States;c.com;6
29375178;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.14";52.23.63.193;United States;c.com;12
12552725;Apple iPhone;Safari;iOS;"Mozilla/5.0 (iPhone; CPU iPhone OS 12_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.1 Mobile/15E148 Safari/604.9";52.23.63.188;United States;c.com;16
